onset	duration	trial_type	sample
20.003	0.0	Lt spike	20003
23.63	0.0	Lt spike	23630
36.299	0.0	Lt spike	36299
39.2	0.0	Lt spike	39200
53.394	0.0	Lt spike	53394
60.862	0.0	Lt spike	60862
63.205	0.0	Lt spike	63205
64.934	0.0	Lt spike	64934
65.686	0.0	Lt spike	65686
68.747	0.0	Lt spike	68747
70.494	0.0	Lt spike	70494
72.242	0.0	Lt spike	72242
76.15	0.0	Lt spike	76150
79.829	0.0	Lt spike	79829
81.869	0.0	Lt spike	81869
113.92	0.0	Lt spike	113920
190.086	0.0	Lt spike	190086
